OBJECTID,ORIG_FID,FCLASS,URBAN_CODE,ROUNDED_SPEED,Volume,Capacity,VCR,Artificial,Shape_Length,MODE_TYPE,MILES,POINT_X,POINT_Y
10956,160523,3,99998,50,1100.000000000000000,12888.188976377950894,0.085349462365591,0,496.946799914882320,road,0.308787807964787,-1979306.838699996471405,1304571.033199999481440
10957,160524,3,99998,50,6358.000000000000000,13251.907734057000198,0.479779977916699,0,78.922396045079410,road,0.049040005244551,-1962758.461400002241135,1324032.118099998682737
10958,160525,3,99998,50,1235.000000000000000,15000.000000000000000,0.082333333333333,0,201.918478995803355,road,0.125466075095719,-1708764.185300000011921,995116.571100000292063
10959,160526,3,99998,50,2265.000000000000000,9944.765625000000000,0.227758007117438,0,869.555315232232488,road,0.540315542308917,-1794450.410599999129772,987870.988400001078844
10960,160527,3,99998,50,3510.000000000000000,15000.000000000000000,0.234000000000000,0,3337.147199081645340,road,2.073602986550570,-1772076.668300002813339,1150824.725600000470877
10961,160528,3,99998,50,3869.000000000000000,12532.688616071449360,0.308712688755273,0,60.053677258717549,road,0.037315550405235,-1795809.926799997687340,1150005.340599998831749
10962,160529,3,99998,50,4154.000000000000000,15000.000000000000000,0.276933333333333,0,463.233150382659232,road,0.287839159257659,-1853541.734600000083447,1067831.080499999225140
10963,160540,3,99998,50,2809.000000000000000,9518.853571428549913,0.295098561914157,0,761.408627915644047,road,0.473116440672962,-1371769.507100000977516,297120.506099998950958
10964,160541,3,99998,45,13500.000000000000000,22272.727272727250238,0.606122448979591,0,101.958996061491291,road,0.063354256233285,-1582709.679399996995926,629410.242699999362230
10965,160542,3,99998,45,15000.000000000000000,22689.393939393950859,0.661101836393988,0,697.363309948982646,road,0.433320604682630,-1499202.025700002908707,550035.127000000327826
10966,161129,3,99998,45,13500.000000000000000,24583.333333333350311,0.549152542372880,0,1406.703102922298513,road,0.874083036017217,-1582290.128399997949600,630037.089499998837709
10967,161132,3,99998,45,13570.000000000000000,24671.240963855401787,0.550033134526177,0,160.639256388053212,road,0.099816406628751,-1177513.935099996626377,848117.310699999332428
10968,161148,3,99998,45,14164.000000000000000,17654.912592592598230,0.802269619048850,0,650.443299866861594,road,0.404165920387600,-1300301.941699996590614,301847.757100000977516
10969,161215,3,99998,45,30250.000000000000000,27728.454365639998286,1.090937114673243,0,93.754241935243513,road,0.058256068576240,-2081124.193700000643730,973562.296700000762939
10970,161216,3,99998,45,30250.000000000000000,27728.454365639998286,1.090937114673243,0,93.515813425627272,road,0.058107916265261,-2081032.153899997472763,973579.504399999976158
10971,161217,3,99998,45,34400.000000000000000,53604.737550470999849,0.641734323717396,0,710.852753708830278,road,0.441702539670402,-2120277.218400001525879,1123601.485899999737740
10972,161218,3,99998,45,34400.000000000000000,53604.737550470999849,0.641734323717396,0,5387.761250667074819,road,3.347792936217850,-2117409.287600003182888,1123221.814100001007318
10973,161219,3,99998,45,34400.000000000000000,53604.737550470999849,0.641734323717396,0,475.783406325485316,road,0.295637511159002,-2121890.521700002253056,1123937.796399999409914
10974,161220,3,99998,45,34400.000000000000000,53604.737550470999849,0.641734323717396,0,1144.662454807645418,road,0.711258851732592,-2121113.927799999713898,1123971.746599998325109
10975,161267,3,99998,50,1950.000000000000000,9926.630434782600787,0.196441281138790,0,531.851782893952759,road,0.330476715475614,-1794626.552599996328354,987192.801800001412630
10976,161296,3,99998,50,2464.000000000000000,15000.000000000000000,0.164266666666667,0,2032.626235142618498,road,1.263012861072680,-2098423.097000002861023,1211672.057700000703335
10977,161334,3,99998,50,3700.000000000000000,24089.194915254251100,0.153595834689228,0,753.476673009254114,road,0.468187762253383,-2091940.564000003039837,658117.106199998408556
10978,161335,3,99998,50,3755.000000000000000,15000.000000000000000,0.250333333333333,0,62.953585743611704,road,0.039117466394034,-1853456.478399999439716,1068079.975099999457598
10979,161337,3,99998,50,3786.000000000000000,12705.044419134399504,0.297991874337574,0,1145.681775237100737,road,0.711892226816361,-1795223.104500003159046,1149867.385000001639128
10980,161338,3,99998,50,3795.000000000000000,15000.000000000000000,0.253000000000000,0,797.759882615764127,road,0.495704017970054,-1853336.047100000083447,1068493.121199999004602
10981,161348,3,99998,50,4105.000000000000000,13023.750000000000000,0.315193396679144,0,209.183482446206938,road,0.129980329922777,-1978966.081500001251698,1304663.442600000649691
10982,161388,3,99998,50,4752.000000000000000,15000.000000000000000,0.316800000000000,0,471.583818907283671,road,0.293028013737054,-1853672.074900001287460,1067382.375700000673532
10983,161429,3,99998,50,5479.000000000000000,13029.992125984250379,0.420491428315895,0,111.418991352967083,road,0.069232413029771,-1979604.084799997508526,1304610.858100000768900
10984,161458,3,99998,50,6353.000000000000000,13034.588873812750535,0.487395502957790,0,1573.101159161133637,road,0.977477787818400,-1966986.251100003719330,1320334.164299998432398
10985,161473,3,99998,50,6837.000000000000000,13019.703656998750375,0.525127159582065,0,1846.019492214223646,road,1.147061038643840,-1980662.188500002026558,1304576.601199999451637
10986,161486,3,99998,50,7265.000000000000000,13028.681710213799306,0.557615894039734,0,1627.035932058945491,road,1.010991234929940,-1982234.805799998342991,1304567.576600000262260
10987,161515,3,99998,55,1300.000000000000000,14733.333333333350311,0.088235294117647,0,2467.245671085513095,road,1.533072318034040,-1801460.595899999141693,439075.059500001370907
10988,161516,3,99998,55,143.000000000000000,8815.891304347849655,0.016220708157946,0,1540.786024045535441,road,0.957398133943698,-2086636.115400001406670,648061.041900001466274
10989,161517,3,99998,55,1195.000000000000000,6692.891791044799902,0.178547634910059,0,466.842854791879290,road,0.290082121104108,-2182329.331200003623962,798364.886700000613928
10990,161518,3,99998,55,1373.000000000000000,11098.173796791450513,0.123714047476616,0,786.734498521365026,road,0.488853175612155,-2142212.069799996912479,850724.875999998301268
10991,161519,3,99998,50,10127.000000000000000,26509.205706984648714,0.382018235926690,0,845.461997306777448,road,0.525344678566411,-2090196.251500003039837,654722.133600000292063
10992,161520,3,99998,55,600.000000000000000,10872.289156626500699,0.055186170212766,0,366.983370815394778,road,0.228032438589048,-2121422.291299998760223,966875.224300000816584
10993,161521,3,99998,50,14200.000000000000000,30000.000000000000000,0.473333333333333,0,90.647028405444786,road,0.056325339462159,-2106231.626699998974800,1004117.634799998253584
10994,161522,3,99998,50,14200.000000000000000,30000.000000000000000,0.473333333333333,0,79.383700856748163,road,0.049326646192080,-2105793.294900000095367,1004881.314899999648333
10995,161523,3,99998,50,8270.000000000000000,13022.372262773700641,0.635060942286297,0,1317.448136720374805,road,0.818622682176155,-1983844.591799996793270,1302828.207800000905991
10996,161524,3,99998,55,650.000000000000000,9283.009708737850815,0.070020394289599,0,191.121948983170313,road,0.118757435787049,-1980650.334899999201298,862873.100699998438358
10997,161525,3,99998,55,700.000000000000000,8448.695652173899362,0.082853025936600,0,972.690803513027504,road,0.604400835453092,-1789567.338600002229214,988940.078999999910593
10998,161534,3,99998,50,9300.000000000000000,19879.103343465048965,0.467827941699255,0,983.792735702183563,road,0.611299242496764,-1365736.636399999260902,295189.687899999320507
10999,161535,3,99998,55,170.000000000000000,8041.000000000000000,0.021141649048626,0,16.085772709543058,road,0.009995215776116,-1666669.423100002110004,747592.487900000065565
11000,162046,3,99998,50,7783.000000000000000,12986.047671840349722,0.599335548172760,0,336.807537060542074,road,0.209282082292827,-1954727.267800003290176,1338293.282200001180172
11001,162053,3,99998,50,8132.000000000000000,13099.965535524899678,0.620764991934321,0,726.826787900699628,road,0.451628324489434,-1962590.990800000727177,1324398.295499999076128
11002,162054,3,99998,50,8178.000000000000000,13026.935654008450001,0.627776187524467,0,1245.137957394666273,road,0.773691309700568,-1983351.035499997437000,1304010.625900000333786
11003,162059,3,99998,50,8211.000000000000000,12739.125000000000000,0.644549763033175,0,1013.623424746327601,road,0.629835136241523,-1932585.208099998533726,1387052.877300001680851
11004,162087,3,99998,50,10120.000000000000000,25847.843137254898465,0.391522029372497,0,1587.949955432907018,road,0.986704383607853,-2083033.984700001776218,1203637.355000000447035
11005,162096,3,99998,50,10688.000000000000000,25845.638418079099210,0.413532056245270,0,8921.631410174570192,road,5.543633658752730,-2087852.958700001239777,1205259.528200000524521
11006,162121,3,99998,50,13625.000000000000000,26078.172151898750599,0.522467599363859,0,334.918010245692017,road,0.208107987111315,-2091959.751500003039837,1206785.580499999225140
11007,162124,3,99998,50,14200.000000000000000,30000.000000000000000,0.473333333333333,0,837.315892775618522,road,0.520282934005305,-2105919.710000000894070,1004440.993799999356270
11008,162136,3,99998,55,80.000000000000000,9426.666666666649689,0.008486562942009,0,1316.760097275606995,road,0.818195155141109,-2086231.337399996817112,649431.261100001633167
11009,162139,3,99998,55,170.000000000000000,8041.000000000000000,0.021141649048626,0,3267.685493886725908,road,2.030441570301770,-1665307.270400002598763,750373.812100000679493
11010,162140,3,99998,55,170.000000000000000,8041.000000000000000,0.021141649048626,0,537.222159918110151,road,0.333813706375884,-1663598.667999997735023,750965.464800000190735
11011,162141,3,99998,55,170.000000000000000,8041.000000000000000,0.021141649048626,0,60.475817565231964,road,0.037577855706174,-1663423.897799998521805,751206.544799998402596
11012,162142,3,99998,55,170.000000000000000,8041.000000000000000,0.021141649048626,0,1601.504824451546256,road,0.995126971885375,-1666484.778499998152256,748379.920699998736382
11013,162160,3,99998,55,366.000000000000000,11224.000000000000000,0.032608695652174,0,203.857256924684407,road,0.126670773439470,-1177296.565499998629093,849247.618000000715256
11014,162174,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,1353.007929225034559,road,0.840718468648826,-2122899.904100000858307,977947.239700000733137
11015,162175,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,2287.220243126537753,road,1.421209926955360,-2125188.668399997055531,976543.507599998265505
11016,162176,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,755.060816017757361,road,0.469172101114569,-2124084.164899997413158,977086.524900000542402
11017,162177,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,475.572485017631436,road,0.295506450996593,-2123692.979400001466274,977530.765599999576807
11018,162194,3,99998,55,650.000000000000000,9283.009708737850815,0.070020394289599,0,1421.198286692424517,road,0.883089907624381,-1968133.181599996984005,895443.430199999362230
11019,162195,3,99998,55,650.000000000000000,9283.009708737850815,0.070020394289599,0,1692.483880891767967,road,1.051658623590730,-1967493.687600001692772,896836.416299998760223
11020,162196,3,99998,55,650.000000000000000,9283.009708737850815,0.070020394289599,0,1497.795197053799711,road,0.930684925947097,-1966722.156700000166893,898125.744899999350309
11021,162197,3,99998,55,650.000000000000000,9283.009708737850815,0.070020394289599,0,4349.622062470481978,road,2.702724441279400,-1983386.942400000989437,857217.619699999690056
11022,162218,3,99998,55,700.000000000000000,18401.801801801801048,0.038039753255655,0,581.718017307436753,road,0.361462095034624,-1938608.189900003373623,1000274.008900001645088
11023,162219,3,99998,55,700.000000000000000,18401.801801801801048,0.038039753255655,0,452.303832933311867,road,0.281048009826144,-1938698.419399999082088,1000672.845100000500679
11024,162220,3,99998,55,700.000000000000000,18401.801801801801048,0.038039753255655,0,1039.702549054609563,road,0.646039920395833,-1938372.182899996638298,1001343.332100000232458
11025,162224,3,99998,55,750.000000000000000,7148.275862068950119,0.104920405209841,0,883.907214208574828,road,0.549233381051004,-1982922.988300003111362,859437.289299998432398
11026,162225,3,99998,55,750.000000000000000,7148.275862068950119,0.104920405209841,0,799.282975161739387,road,0.496650421908423,-1982107.498099997639656,859231.238200001418591
11027,162239,3,99998,55,800.000000000000000,7205.161290322599598,0.111031518624642,0,1215.507266733501638,road,0.755279688940940,-1983937.094700001180172,859707.745999999344349
11028,162252,3,99998,55,850.000000000000000,11201.785714285699214,0.075880758807588,0,3062.446337540240620,road,1.902912126088370,-1710485.604900002479553,844014.865100000053644
11029,162253,3,99998,55,850.000000000000000,11201.785714285699214,0.075880758807588,0,394.041672326406115,road,0.244845654032364,-1710614.652000002563000,845585.968800000846386
11030,162342,3,99998,55,1195.000000000000000,6692.891791044799902,0.178547634910059,0,721.312307103106036,road,0.448201791834743,-2182252.439900003373623,797775.902199998497963
11031,162343,3,99998,55,1200.000000000000000,10086.857142857150393,0.118966689326988,0,9419.794717521903294,road,5.853177367879380,-2022813.771300002932549,805000.651000000536442
11032,162345,3,99998,55,1200.000000000000000,11020.253164556950651,0.108890420399724,0,3211.823359289846849,road,1.995730518548630,-1716958.105599999427795,910561.931299999356270
11033,162346,3,99998,55,1200.000000000000000,11020.253164556950651,0.108890420399724,0,1731.135533122778497,road,1.075675598785410,-1715297.915299996733665,908908.772999998182058
11034,162360,3,99998,55,1250.000000000000000,11022.058823529399888,0.113408939292862,0,555.774339994940988,road,0.345341473573245,-2142694.259400002658367,850257.919599998742342
11035,162393,3,99998,55,1400.000000000000000,11393.103448275849587,0.122881355932204,0,3039.926014164116623,road,1.888918673889540,-2096629.017999999225140,656315.285500001162291
11036,162450,3,99998,55,1550.000000000000000,15000.000000000000000,0.103333333333333,0,1066.656382291803538,road,0.662788222393123,-1803240.711900003254414,435890.408500000834465
11037,162451,3,99998,55,1531.000000000000000,15000.000000000000000,0.102066666666667,0,1882.134075947171596,road,1.169501555714020,-1802509.804899998009205,437170.872900001704693
11038,162452,3,99998,55,1625.000000000000000,12851.428571428550640,0.126445086705202,0,1464.623179745747166,road,0.910072831227747,-2119181.092299997806549,938437.331799998879433
11039,162453,3,99998,55,1700.000000000000000,8551.170568561850814,0.198803191489362,0,93.300414970902608,road,0.057974074138328,-2085854.427799999713898,1009264.745299998670816
11040,162454,3,99998,55,1700.000000000000000,8551.170568561850814,0.198803191489362,0,127.934385919577252,road,0.079494582917515,-2085051.345200002193451,1009046.111200001090765
11041,162455,3,99998,55,1700.000000000000000,8551.170568561850814,0.198803191489362,0,0.685378879405196,road,0.000425873839681,-2085697.799000002443790,1009814.153000000864267
11042,162456,3,99998,55,2400.000000000000000,11632.000000000000000,0.206327372764787,0,36.104219734274167,road,0.022434077192841,-1756882.059699997305870,959847.909200001507998
11043,162459,3,99998,55,2150.000000000000000,11540.106007067150131,0.186306780776826,0,213.909145936700554,road,0.132916715207195,-1315136.289899997413158,583950.616000000387430
11044,162460,3,99998,55,1750.000000000000000,11303.030303030300274,0.154825737265416,0,880.293051778437302,road,0.546987649124323,-1633956.652000002563000,723007.560400001704693
11045,162461,3,99998,55,2100.000000000000000,11485.559566787000222,0.182838283828383,0,1615.837442449432046,road,1.004032830006850,-1632739.901299998164177,722729.761100001633167
11046,162462,3,99998,55,2466.000000000000000,11528.041538461549862,0.213913177860487,0,797.908098595461070,road,0.495796114925873,-1631564.132200002670288,722457.569699998944998
11047,162463,3,99998,55,2225.000000000000000,11527.474402730400470,0.193017127799736,0,798.411886575331437,road,0.496109153637481,-1630259.696800000965595,726250.502500001341105
11048,162467,3,99998,55,2137.000000000000000,9589.102564102549877,0.222857142857143,0,3371.852153296182678,road,2.095167602198090,-1380962.473099999129772,303392.437500000000000
11049,162468,3,99998,55,2374.000000000000000,9529.436619718300790,0.249122807017544,0,710.664285845189397,road,0.441585431403490,-1326319.451200000941753,397115.733899999409914
11050,162469,3,99998,55,2283.000000000000000,6644.106730769250134,0.343612782351507,0,2486.430964250072066,road,1.544993482678750,-1464429.530199997127056,642667.168699998408556
11051,162470,3,99998,55,2007.000000000000000,6600.702407002199834,0.304058549567531,0,910.807875666207337,road,0.565948643702313,-1463977.897100001573563,639744.519799999892712
11052,162471,3,99998,55,1850.000000000000000,12475.000000000000000,0.148296593186373,0,1443.680460797653495,road,0.897059655012683,-1434435.146700002253056,539809.969000000506639
11053,162472,3,99998,55,2250.000000000000000,20673.611111111098580,0.108834397044004,0,613.491004253692608,road,0.381204874328723,-1530914.190200001001358,1201357.050799999386072
11054,162473,3,99998,55,2500.000000000000000,20604.166666666649689,0.121334681496461,0,351.161113407182143,road,0.218200963302411,-1529803.948899999260902,1201128.282400000840425
11055,162474,3,99998,55,2250.000000000000000,10423.611111111100399,0.215856095936043,0,400.859582321971118,road,0.249082098421970,-1529485.467900000512600,1200992.876699998974800
11056,162475,3,99998,55,2285.000000000000000,10420.212765957450756,0.219285349668197,0,124.038136462208598,road,0.077073570588970,-1529138.526799999177456,1200916.897999998182058
11057,162476,3,99998,55,2340.000000000000000,11292.152597402600804,0.207223554571716,0,3718.577710254134217,road,2.310612444013660,-1323482.087999999523163,583793.942299999296665
11058,162477,3,99998,55,2100.000000000000000,12400.000000000000000,0.169354838709677,0,345.188293099276848,road,0.214489632249345,-1263029.771700002253056,641283.295800000429153
11059,162478,3,99998,55,2175.000000000000000,12400.000000000000000,0.175403225806452,0,1099.604917653459097,road,0.683261452146728,-1262316.806199997663498,641251.136900000274181
11060,163086,3,99998,55,1500.000000000000000,10075.342465753450597,0.148878314072059,0,632.547801374710389,road,0.393046195393345,-2092622.464299999177456,654377.153299998492002
11061,163095,3,99998,55,1500.000000000000000,19986.301369862998399,0.075051405071967,0,2087.563878769441999,road,1.297149461918450,-2092554.867600001394749,659391.760400000959635
11062,163096,3,99998,55,1500.000000000000000,19986.301369862998399,0.075051405071967,0,1674.239025255275919,road,1.040321818565340,-2092148.221900001168251,657664.546000000089407
11063,163097,3,99998,55,1500.000000000000000,19986.301369862998399,0.075051405071967,0,273.236079637090768,road,0.169780689004297,-2092545.861199997365475,654822.898699998855591
11064,163098,3,99998,55,1500.000000000000000,19986.301369862998399,0.075051405071967,0,2034.744177910445615,road,1.264328887063360,-2092566.349299997091293,655924.857900001108646
11065,163109,3,99998,55,1529.000000000000000,9361.649999999999636,0.163325909428359,0,337.960226764345407,road,0.209998329035863,-1524001.209499999880791,1204699.825500000268221
11066,163110,3,99998,55,1529.000000000000000,9361.649999999999636,0.163325909428359,0,1417.253294213403933,road,0.880638607846934,-1523621.542599998414516,1205487.106499999761581
11067,163121,3,99998,55,1550.000000000000000,11372.020725388600113,0.136299435028249,0,3439.313271937644004,road,2.137085914081200,-2094908.156300000846386,653625.358899999409914
11068,163122,3,99998,55,1550.000000000000000,11658.695652173899362,0.132947976878613,0,2202.147546322943526,road,1.368348309639110,-2119429.104599997401237,936665.660799998790026
11069,163145,3,99998,55,1650.000000000000000,12091.666666666649689,0.136457615437630,0,1905.216038209874341,road,1.183843993439440,-1714184.703599996864796,907520.377500001341105
11070,163160,3,99998,55,1700.000000000000000,8551.170568561850814,0.198803191489362,0,3027.375062159418121,road,1.881119889476270,-2085289.094499997794628,1011263.635400000959635
11071,163161,3,99998,55,1700.000000000000000,8551.170568561850814,0.198803191489362,0,526.605204250562338,road,0.327216649168949,-2085760.851400002837181,1009560.229600001126528
11072,163162,3,99998,55,1700.000000000000000,8551.170568561850814,0.198803191489362,0,765.056847331930840,road,0.475383334587407,-2084704.200000002980232,1008872.021299999207258
11073,163178,3,99998,55,1750.000000000000000,11507.575757575750686,0.152073732718893,0,2256.556133890469482,road,1.402156170948040,-1314073.154299996793270,584579.536699999123812
11074,163228,3,99998,55,1900.000000000000000,11176.016260162599792,0.170006910850035,0,7742.460540156300340,road,4.810932314803560,-1722031.569099999964237,980545.506799999624491
11075,163250,3,99998,55,1985.000000000000000,12631.818181818200173,0.157142857142857,0,916.101152359344042,road,0.569237726773791,-1133191.455600000917912,825196.614000000059605
11076,163275,3,99998,55,2050.000000000000000,6602.141327623149664,0.310505319148935,0,1270.074720049590269,road,0.789186264652026,-1464109.413599997758865,640826.978199999779463
11077,163301,3,99998,55,2143.000000000000000,9592.162500000000364,0.223411561261603,0,1820.865969744653285,road,1.131431395657310,-1325152.824400000274181,396635.855900000780821
11078,163393,3,99998,55,2335.000000000000000,13447.870370370350429,0.173633440514469,0,1793.620307447704363,road,1.114501759851900,-1363144.133699998259544,1154443.620099999010563
11079,163446,3,99998,55,2500.000000000000000,5000.000000000000000,0.500000000000000,0,4210.709191642952646,road,2.616408157749100,-1966696.225800000131130,899611.828499998897314
11080,163448,3,99998,55,2500.000000000000000,20604.166666666649689,0.121334681496461,0,568.197707494234464,road,0.353060980808839,-1529355.968099996447563,1201072.170200001448393
11081,163478,3,99998,55,3350.000000000000000,10070.262096774200472,0.332662642521797,0,28.990390869902942,road,0.018013757710670,-2107736.503799997270107,1003109.085599999874830
11082,163479,3,99998,55,3115.000000000000000,6898.454935622299672,0.451550387596900,0,181.033088520878437,road,0.112488521071133,-2182194.073799997568130,799211.111400000751019
11083,163480,3,99998,55,3400.000000000000000,14418.696883852699102,0.235804943219773,0,1529.898827182690184,road,0.950633156978891,-1979653.357000000774860,857663.691700000315905
11084,163481,3,99998,55,3410.000000000000000,5954.029345372449825,0.572721396250809,0,263.910247814271031,road,0.163985897355553,-1941593.212099999189377,1001142.091400001198053
11085,163482,3,99998,55,2750.000000000000000,5923.076923076900130,0.464285714285716,0,221.375989889106108,road,0.137556387656788,-1942185.055100001394749,1001841.163600001484156
11086,163483,3,99998,55,2750.000000000000000,22500.000000000000000,0.122222222222222,0,106.213179546056935,road,0.065997678010231,-1763730.552299998700619,961978.436599999666214
11087,163485,3,99998,55,3250.000000000000000,22780.303030303050036,0.142667110076488,0,1040.259492999900885,road,0.646385988626990,-1316153.137599997222424,583215.139600001275539
11088,163486,3,99998,55,2950.000000000000000,11466.323907455000153,0.257275132275133,0,632.464796848605488,road,0.392994618875151,-1315500.932199999690056,583735.854400001466274
11089,163492,3,99998,55,2894.000000000000000,19113.212441314550233,0.151413584131175,0,736.372009082833642,road,0.457559438093295,-1326974.016900002956390,397423.988699998706579
11090,163493,3,99998,55,2550.000000000000000,6675.645438898450266,0.381985535831690,0,1700.568656909140373,road,1.056682260456330,-1465268.814099997282028,644585.063000001013279
11091,163494,3,99998,55,2894.000000000000000,23269.658376963350747,0.124367962482209,0,733.035236089654177,road,0.455486067627047,-1632292.452399998903275,680212.627099998295307
11092,163495,3,99998,55,2766.000000000000000,10445.472361809050199,0.264803725881569,0,337.372607110145964,road,0.209633199841011,-1524849.992899999022484,1202531.942400000989437
11093,164159,3,99998,55,2750.000000000000000,11896.067415730349239,0.231168831168832,0,598.888194953540165,road,0.372131127451403,-1763975.303900003433228,962114.550000000745058
11094,164160,3,99998,55,2750.000000000000000,11896.067415730349239,0.231168831168832,0,218.983461555937254,road,0.136069742447242,-1763438.769400000572205,962005.878100000321865
11095,164165,3,99998,55,2750.000000000000000,22500.000000000000000,0.122222222222222,0,134.722363341521600,road,0.083712428105362,-1763612.434699997305870,962001.917800001800060
11096,164176,3,99998,55,2766.000000000000000,10445.472361809050199,0.264803725881569,0,3033.144194225468709,road,1.884704654776780,-1526296.742799997329712,1201889.969799999147654
11097,164203,3,99998,55,2840.000000000000000,13457.629179331299383,0.211032713277742,0,49.430760077157728,road,0.030714788892640,-1362669.524800002574921,1153670.070999998599291
11098,164331,3,99998,55,3150.000000000000000,12600.000000000000000,0.250000000000000,0,713.574513888173783,road,0.443393759655578,-2082957.096400000154972,1009372.382399998605251
11099,164378,3,99998,55,3255.000000000000000,5967.500000000000000,0.545454545454545,0,348.706748180962109,road,0.216675894505753,-1942094.406800001859665,1001866.186999998986721
11100,164456,3,99998,55,3916.000000000000000,13043.497797356849333,0.300226216988633,0,2137.968841746841008,road,1.328469591218010,-2087670.960699997842312,647950.340199999511242
11101,164457,3,99998,55,4283.000000000000000,12492.152723735400286,0.342855238381948,0,515.858923130180415,road,0.320539233011919,-2080983.334299996495247,975633.510600000619888
11102,164458,3,99998,55,4150.000000000000000,11492.911153119099254,0.361092150170648,0,211.552333171744124,road,0.131452262578465,-2207454.720499999821186,712946.642799999564886
11103,164459,3,99998,55,4150.000000000000000,11492.911153119099254,0.361092150170648,0,90.101467537973377,road,0.055986344333491,-2206329.026000000536442,714426.041600000113249
11104,164460,3,99998,55,4070.000000000000000,11488.535645472049509,0.354266211604097,0,82.155097071867544,road,0.051048708518299,-2206273.541599996387959,714491.911699999123812
11105,164461,3,99998,55,3750.000000000000000,22500.000000000000000,0.166666666666667,0,255.177754563759038,road,0.158559788465518,-2206163.559100002050400,714619.787099998444319
11106,164462,3,99998,55,3750.000000000000000,22798.117154811701766,0.164487267721955,0,502.745137510451627,road,0.312390720703701,-2205916.477700002491474,714907.123900000005960
11107,164463,3,99998,55,3750.000000000000000,11493.200836820100449,0.326279863481228,0,204.327098728880998,road,0.126962719017614,-2205760.689599998295307,715215.958900000900030
11108,164464,3,99998,55,3775.000000000000000,11497.661122661100308,0.328327645051195,0,204.409011160637846,road,0.127013616941198,-2205702.555299997329712,715411.880499999970198
11109,164465,3,99998,55,3800.000000000000000,11502.066115702500610,0.330375426621160,0,387.148315282164845,road,0.240562329113934,-2205617.153099998831749,715695.059900000691414
11110,164466,3,99998,55,3906.000000000000000,11490.542168674699496,0.339931740614334,0,292.948892916674708,road,0.182029638796236,-2205418.837700001895428,716345.045400001108646
11111,164467,3,99998,55,3700.000000000000000,22500.000000000000000,0.164444444444444,0,94.292750124582540,road,0.058590681382652,-2205360.353200003504753,716529.622099999338388
11112,164468,3,99998,55,3766.000000000000000,22500.000000000000000,0.167377777777778,0,78.689807668236540,road,0.048895481816579,-2205335.256999999284744,716612.391300000250340
11113,164469,3,99998,55,3705.000000000000000,12922.753623188400525,0.286703601108033,0,912.640975292196345,road,0.567087676724333,-2183254.410700000822544,795734.566500000655651
11114,164470,3,99998,55,4381.000000000000000,13169.822448979599358,0.332654446707400,0,2237.686874071404418,road,1.390431379927260,-2184468.972000002861023,794338.138199999928474
11115,164471,3,99998,55,3705.000000000000000,12833.260869565199755,0.288702928870293,0,348.726096100676159,road,0.216687916721648,-2182809.733499996364117,796181.655799999833107
11116,164472,3,99998,55,4150.000000000000000,12820.535714285699214,0.323699421965318,0,75.915449953710578,road,0.047171579303623,-2115658.139700002968311,941043.994899999350309
11117,164473,3,99998,55,4080.000000000000000,12833.454545454549589,0.317919075144510,0,589.951788356603288,road,0.366578312935598,-2115326.844899997115135,941076.805100001394749
11118,164474,3,99998,55,3850.000000000000000,13049.562363238499529,0.295029051000646,0,433.947372223172238,road,0.269641856761779,-2111843.674000002443790,939255.373900000005960
11119,164475,3,99998,55,4350.000000000000000,12836.673773987200548,0.338872832369942,0,425.069588542091026,road,0.264125468764238,-2117834.626000002026558,940852.961599998176098
11120,164476,3,99998,55,4150.000000000000000,12783.482142857150393,0.324637681159419,0,42.143667143458750,road,0.026186808324463,-2117660.720100000500679,941008.935499999672174
11121,164477,3,99998,55,4150.000000000000000,12783.482142857150393,0.324637681159419,0,78.592227491716272,road,0.048834848427223,-2117614.534500002861023,941047.790600001811981
11122,164478,3,99998,55,3650.000000000000000,5957.692307692300346,0.612653324725630,0,116.639486143191277,road,0.072476271613912,-1941716.639399997889996,1001286.880199998617172
11123,164479,3,99998,55,3905.000000000000000,5982.536945812799786,0.652733118971062,0,182.071840527737038,road,0.113133970353172,-1941479.068000003695488,1001137.170400001108646
11124,164480,3,99998,55,3500.000000000000000,9755.855855855850677,0.358758888170653,0,25.988494379554414,road,0.016148469440074,-1942228.383100003004074,1001940.102699998766184
11125,164481,3,99998,55,3650.000000000000000,30000.000000000000000,0.121666666666667,0,101.651522932495055,road,0.063163201670649,-1792609.806199997663498,988509.894900001585484
11126,164482,3,99998,55,3833.000000000000000,30000.000000000000000,0.127766666666667,0,808.971803460025285,road,0.502670768658794,-1792255.704700000584126,989827.162200000137091
11127,164483,3,99998,55,4175.000000000000000,11630.898366606150375,0.358957654723126,0,576.486885021966486,road,0.358211626630600,-1630676.109999999403954,722247.837600000202656
11128,164484,3,99998,55,3477.000000000000000,11629.547930283199094,0.298979807370322,0,1123.058188564073589,road,0.697834609907948,-1630308.394299998879433,725320.528799999505281
11129,164485,3,99998,55,3726.000000000000000,11657.645621181249226,0.319618568026300,0,1603.932351073897962,road,0.996635363980104,-1629613.111599996685982,722005.797600001096725
